C,L_ctx,cost,shadow_price,loss_drop_per_log_budget,equivalent_compute_multiplier,equivalent_no_quality_C,share_quality,C_quality,N_change_pct,D_change_pct
6.309573444801943e+20,4096,logarithmic,1.6482110268382237e-22,0.103995085263682,1.3068590085002338,8.245722896133272e+20,0.01997569783908424,1.2603813262687349e+19,2.3717415779317186,-4.268083452027572
6.683439175686135e+20,4096,logarithmic,1.5418540356673322e-22,0.10304887665168816,1.3075353616729468,8.738833059799913e+20,0.019484280967814196,1.3022200673036517e+19,2.3121411740722575,-4.164285119988653
7.079457843841402e+20,4096,logarithmic,1.4423706603867465e-22,0.10211202285401656,1.3081952586438925,9.261313185082637e+20,0.019004457486641587,1.3454125562175525e+19,2.2540091199416024,-4.062877244972052
7.498942093324558e+20,4096,logarithmic,1.3493157738890472e-22,0.10118440854003379,1.30883907841953,9.814908458548336e+20,0.018535977528498653,1.3900022212937665e+19,2.1973106390508867,-3.963811147837426
7.943282347242789e+20,4096,logarithmic,1.2622731513154066e-22,0.10026592040242195,1.3094671923123788,1.0401467632988498e+21,0.01807859549296936,1.4360338844224655e+19,2.142011713331815,-3.867038837764736
8.413951416451965e+20,4096,logarithmic,1.1808535870199183e-22,0.09935644711128624,1.3100799640466323,1.1022949169155501e+21,0.0176320700273732,1.4835538058179697e+19,2.088079069566051,-3.7725130175864763
8.91250938133744e+20,4096,logarithmic,1.1046931347468934e-22,0.09845587926930752,1.3106777498650597,1.1681427741582591e+21,0.017196164004928582,1.532609730169432e+19,2.035480165935666,-3.6801870881793097
9.440608762859264e+20,4096,logarithmic,1.0334514629156974e-22,0.09756410936791658,1.311260898636801,1.2379101130065298e+21,0.016770644500172616,1.5832509342712713e+19,1.9841831786766573,-3.5900151519372425
1e+21,4096,logarithmic,9.668103174448174e-23,0.09668103174448174,1.3118297519660311,1.3118297519660312e+21,0.01635528276180429,1.6355282761804288e+19,1.9341569888537524,-3.501952015382348
1.0592537251772854e+21,4096,logarithmic,9.044720850469979e-23,0.09580654254048991,1.312384644301366,1.3901483233416886e+21,0.015949854183112285,1.6894942459496198e+19,1.8853711692699227,-3.4159531909629726
1.1220184543019653e+21,4096,logarithmic,8.461584503952469e-23,0.09494053966070211,1.3129259030456586,1.473127092348302e+21,0.01555413827015023,1.7452030179873006e+19,1.8377959714886316,-3.331974898056167
1.1885022274370166e+21,4096,logarithmic,7.91609140995548e-23,0.09408292273327121,1.3134538486662923,1.5610428247756104e+21,0.015167918607807697,1.802710505096282e+19,1.7914023129986356,-3.2499740632386698
1.2589254117941712e+21,4096,logarithmic,7.405807540093211e-23,0.09323359307080224,1.313968794805632,1.654188706085371e+21,0.014790982823925044,1.862074414245035e+19,1.746161764518539,-3.1699083198593714
1.333521432163324e+21,4096,logarithmic,6.928456596490824e-23,0.09239245363233874,1.3144710483916686,1.752875314988484e+21,0.0144231225515967,1.923354304127237e+19,1.7020465374333993,-3.091736006940349
1.4125375446227498e+21,4096,logarithmic,6.481909761252385e-23,0.0915594089862568,1.314960909748583,1.8574316547311607e+21,0.014064133389797204,1.9866116445670973e+19,1.659029471377571,-3.015416167454521
1.4962356560944358e+21,4096,logarithmic,6.06417611453631e-23,0.09073436527405442,1.315438672707234,1.968206245510102e+21,0.01371381486246156,2.0519098778292797e+19,1.617084021972648,-2.940908546020271
1.584893192461111e+21,4096,logarithmic,5.6733936774241e-23,0.08991723017501364,1.3159046247154054,2.085568281639539e+21,0.0133719703761489,2.1193144818950033e+19,1.5761842487042488,-2.868173586030631
1.678804018122566e+21,4096,logarithmic,5.307821038656506e-23,0.08910791287172035,1.3163590469477364,2.209908857307851e+21,0.013038407176408404,2.1888930357672526e+19,1.5363048029572113,-2.7971724262663145
1.7782794100389228e+21,4096,logarithmic,4.9658295270086284e-23,0.08830632401642767,1.316802214415209,2.3416422649882248e+21,0.012712936302965322,2.260715286869958e+19,1.4974209162046392,-2.7278668970189934
1.8836490894897945e+21,4096,logarithmic,4.6458958935893944e-23,0.08751237569824039,1.317234396074142,2.481207370809697e+21,0.012395372543838537,2.3348532206088258e+19,1.459508388352293,-2.6602195157551134
1.995262314968883e+21,4096,logarithmic,4.346595470704429e-23,0.0867259814111098,1.3176558549346036,2.6290690714491195e+21,0.012085534388495798,2.411381132162617e+19,1.4225435762449834,-2.5941934823559443
2.1134890398366433e+21,4096,logarithmic,4.066595776113393e-23,0.08594705602261644,1.3180668481681255,2.785719837375362e+21,0.011783243980150796,2.4903757005769814e+19,1.386503382324511,-2.5297526739508136
2.238721138568347e+21,4096,logarithmic,3.80465053356301e-23,0.0851755157435285,1.3184676272146918,2.9516813475635816e+21,0.011488327067296206,2.5719160652342923e+19,1.3513652434609558,-2.46686163939156
2.3713737056616553e+21,4096,logarithmic,3.5595940823913376e-23,0.08441127809811645,1.318858437888947,3.127506221099854e+21,0.011200612954569835,2.656083904776021e+19,1.3171071199321371,-2.405485593369905
2.5118864315095717e+21,4096,logarithmic,3.330336150784345e-23,0.08365426189521012,1.3192395204854606,3.313779851418622e+21,0.010919934453038219,2.74296351855606e+19,1.283707484581953,-2.34559041023199
2.660725059798814e+21,4096,logarithmic,3.115856968936399e-23,0.0829043871999785,1.3196111098831804,3.5111223492551047e+21,0.010646127829986097,2.8326419107065573e+19,1.2511453121279104,-2.287142617486171
2.818382931264449e+21,4096,logarithmic,2.9152026999240775e-23,0.08216157530642057,1.3199734356487909,3.720190600755045e+21,0.010379032758289006,2.9252088768996307e+19,1.2194000686422513,-2.230109389050283
2.9853826189179696e+21,4096,logarithmic,2.7274811675583115e-23,0.08142574871054674,1.3203267221391053,3.9416804475670207e+21,0.010118492265446276,3.0207570938919223e+19,1.1884517011961915,-2.174458538251167
3.1622776601683794e+21,4096,logarithmic,2.551857861840691e-23,0.08069683108423864,1.3206711886024094,4.17632899614542e+21,0.009864352682347357,3.119382211940908e+19,1.158280627664099,-2.1201585105948273
3.3496543915782654e+21,4096,logarithmic,2.3875522039182e-23,0.07997474724976965,1.3210070492786565,4.424917063922098e+21,0.009616463591838233,3.2211829501853438e+19,1.1288677266993563,-2.0671783763393847
3.5481338923357606e+21,4096,logarithmic,2.2338340536183994e-23,0.07925942315497221,1.3213345134984942,4.6882717704569907e+21,0.009374677777154086,3.3262611950847283e+19,1.100194327870141,-2.015487822879314
3.7583740428844353e+21,4096,logarithmic,2.0900204437542047e-23,0.07855078584903612,1.3216537857811976,4.967269282159999e+21,0.009138851170278975,3.4347221020160545e+19,1.0722422019625366,-1.9650571469679745
3.9810717055349854e+21,4096,logarithmic,1.9554725264226394e-23,0.07784876345892183,1.3219650659312887,5.262837719684745e+21,0.008908842800289744,3.5466742001292567e+19,1.0449935514448283,-1.9158572467899537
4.2169650342858226e+21,4096,logarithmic,1.8295927174896157e-23,0.07715328516637689,1.3222685491340136,5.575960237633981e+21,0.008684514741739471,3.662229500565512e+19,1.0184310010965758,-1.8678596139055426
4.4668359215096167e+21,4096,logarithmic,1.7118220263549638e-23,0.07646428118553734,1.3225644260494762,5.907678286788549e+21,0.008465732063130756,3.781503608146818e+19,0.9925375887997356,-1.8210363250806827
4.731512589614812e+21,4096,logarithmic,1.601637558937001e-23,0.07578168274110357,1.3228528829055584,6.259095069675898e+21,0.008252362775527346,3.904615836647628e+19,0.9672967564936963,-1.7753600340212672
5.011872336272714e+21,4096,logarithmic,1.4985501826035963e-23,0.07510542204707389,1.3231341015895235,6.631379200935585e+21,0.00804427778134948,4.0316893277638705e+19,0.9426923412873212,-1.7308039630201777
5.308844442309901e+21,4096,logarithmic,1.402102342513462e-23,0.07443543228602285,1.3234082597383068,7.025768584618727e+21,0.0078413508233943,4.162851173897899e+19,0.91870856673546,-1.6873418945396401
5.623413251903491e+21,4096,logarithmic,1.3118660195200765e-23,0.07377164758891082,1.3236755308274206,7.443574521275305e+21,0.0076434584341223445,4.29823254488171e+19,0.8953300342668724,-1.6449481627300755
5.956621435290085e+21,4096,logarithmic,1.227440820432998e-23,0.07311400301541245,1.3239360842586427,7.886186058449052e+21,0.0074504798852446765,4.437968818764606e+19,0.8725417147788406,-1.603597644914212
6.309573444801943e+21,4096,logarithmic,1.1484521920328358e-23,0.07246243453474963,1.3241900854462627,8.355074599001755e+21,0.007262297137647201,4.582199716795994e+19,0.850328940384304,-1.5632657530358474
6.683439175686135e+21,4096,logarithmic,1.0745497507971655e-23,0.0718168790070155,1.324437695902003,8.851798782546927e+21,0.007078794791683351,4.731069442737948e+19,0.8286773963066763,-1.5239284250804674
7.079457843841402e+21,4096,logarithmic,1.0054057208194141e-23,0.07117727416498021,1.324679073318615,9.378009656178029e+21,0.006899860037863151,4.884726826645812e+19,0.8075731129413954,-1.4855621164988286
7.498942093324559e+21,4096,logarithmic,9.407134728931793e-24,0.07054355859636194,1.3249143716520493,9.93545615163221e+21,0.0067253826079688534,5.0433254732610535e+19,0.7870024580576507,-1.4481437916182727
7.943282347242789e+21,4096,logarithmic,8.801861581921871e-24,0.0699156717265545,1.3251437412023348,1.0525990887051772e+22,0.006555254726619353,5.2070239151635366e+19,0.7669521291574055,-1.4116509150699397
8.413951416451964e+21,4096,logarithmic,8.23555430404624e-24,0.06929355380179693,1.325367328693084,1.115157631257633e+22,0.006389371063309005,5.3759857708366e+19,0.747409145977973,-1.3760614432279161
8.912509381337441e+21,4096,logarithmic,7.705702505804399e-24,0.06867714587277714,1.3255852773495829,1.181429122014095e+22,0.006227628684940188,5.550379907801557e+19,0.7283608431490896,-1.3413538156816007
9.440608762859265e+21,4096,logarithmic,7.209957693240731e-24,0.06806638977865302,1.325797726975608,1.251633763906482e+22,0.006069927008870241,5.730380610985652e+19,0.7097948629838369,-1.3075069467298084
1e+22,4096,logarithmic,6.746122813148585e-24,0.06746122813148585,1.326004814028824,1.326004814028824e+22,0.005916167756489722,5.916167756489722e+19,0.6916991484259283,-1.2745002169276987
1.0592537251772853e+22,4096,logarithmic,6.312142474635062e-24,0.06686160430106958,1.3262066716949117,1.4047893573478042e+22,0.0057662549073481915,6.107926990930374e+19,0.6740619361265576,-1.242313464668665
1.1220184543019653e+22,4096,logarithmic,5.906093803187678e-24,0.06626746240015054,1.326403429960289,1.4882491262648684e+22,0.005620094653841485,6.305849916533962e+19,0.656871749671506,-1.2109269778291187
1.1885022274370165e+22,4096,logarithmic,5.526177886233979e-24,0.06567874727002268,1.326595215683521,1.576661368747154e+22,0.005477595356474197,6.510134282168242e+19,0.6401173929380999,-1.180321485464464
1.2589254117941714e+22,4096,logarithmic,5.170711771853109e-24,0.06509540446649145,1.3267821526654648,1.6703197679055276e+22,0.005338667499707285,6.720984180501153e+19,0.6237879435936344,-1.1504781495736638
1.3335214321633241e+22,4096,logarithmic,4.8381209847921536e-24,0.06451738024619465,1.3269643617180111,1.7695354160678934e+22,0.005203223648402561,6.9386102514838585e+19,0.6078727467250467,-1.1213785569301082
1.4125375446227496e+22,4096,logarithmic,4.526932526267774e-24,0.06394462155327142,1.3271419607316197,1.8746378465776637e+22,0.005071178404871152,7.16322989236061e+19,0.5923614086035478,-1.0930047109885543
1.4962356560944358e+22,4096,logarithmic,4.23576832621402e-24,0.06337707600636865,1.32731506474148,1.985976126737497e+22,0.004942448366534962,7.395067474415311e+19,0.5772437905709138,-1.0653390238606564
1.584893192461111e+22,4096,logarithmic,3.963339118671905e-24,0.06281469188597921,1.3274837859924855,2.1039200155219926e+22,0.004816952084205961,7.634354566669387e+19,0.5625100030721031,-1.0383643083896943
1.6788040181225657e+22,4096,logarithmic,3.708438712918974e-24,0.06225741812209649,1.3276482340028677,2.2288611898973426e+22,0.004694610020990129,7.881330166756691e+19,0.5481503997911696,-1.0120637702872304
1.7782794100389228e+22,4096,logarithmic,3.469938634718492e-24,0.06170520428218466,1.3278085156266242,2.361214543813171e+22,0.004575344511818868,8.13624093920208e+19,0.5341555719330149,-0.9864210003786567
1.8836490894897943e+22,4096,logarithmic,3.2467831137280915e-24,0.06115800055944759,1.3279647351147137,2.5014195641733863e+22,0.0044590797236124784,8.399341461345049e+19,0.5205163426092341,-0.9614199669215506
1.995262314968883e+22,4096,logarithmic,3.037984394665483e-24,0.06061575776139592,1.328116994174968,2.6499417883470608e+22,0.004345741616076775,8.670894477149959e+19,0.5072237613580555,-0.9370450080303905
2.1134890398366432e+22,4096,logarithmic,2.8426183512805114e-24,0.060078427298698694,1.3282653920309209,2.8072743480516734e+22,0.004235257903135476,8.951171159158353e+19,0.4942690987774556,-0.9132808241919643
2.238721138568347e+22,4096,logarithmic,2.6598203835423927e-24,0.059545961174313225,1.3284100254793056,2.9739396047266378e+22,0.004127558014998367,9.240451378844051e+19,0.4816438412706292,-0.8901124708741048
2.371373705661655e+22,4096,logarithmic,2.4887815797223854e-24,0.059018311972887406,1.3285509889464684,3.1504908818184432e+22,0.004022573060865423,9.539023985639185e+19,0.46933968591453823,-0.8675253512423153
2.511886431509572e+22,4096,logarithmic,2.3287451262384077e-24,0.05849543285042301,1.3286883745435698,3.337514299720501e+22,0.0039202357922661964,9.847187094911636e+19,0.4573485354304907,-0.8455052089669235
2.660725059798814e+22,4096,logarithmic,2.1790029492405e-24,0.057977277524197214,1.3288222721207295,3.5356307194504234e+22,0.003820480567032784,1.016524838517851e+20,0.44566249327750995,-0.8240381211445436
2.8183829312644493e+22,4096,logarithmic,2.038892572953187e-24,0.05746380026293118,1.3289527693198935,3.745497801507809e+22,0.0037232433139048893,1.0493525404854025e+20,0.43427385884058367,-0.8031104913097109
2.9853826189179694e+22,4096,logarithmic,1.9077941807621386e-24,0.056954955877201355,1.3290799516267684,3.9678121867388895e+22,0.003628461497763521,1.0832345888836277e+20,0.42317512273881697,-0.782709042563623
3.1622776601683792e+22,4096,logarithmic,1.785127865940766e-24,0.05645069971008538,1.3292039024214741,4.203311806436058e+22,0.0035360740854912392,1.1182048085249278e+20,0.41235896222413526,-0.7628208107942513
3.3496543915782655e+22,4096,logarithmic,1.670351059760372e-24,0.05595098762803741,1.3293247030283075,4.452778329332244e+22,0.003446021512454079,1.1542981092664982e+20,0.4018182366996248,-0.743433138018812
3.5481338923357603e+22,4096,logarithmic,1.5629561255219947e-24,0.05545577601198374,1.3294424327642869,4.7170397536002714e+22,0.0033582456496024293,1.1915505208143502e+20,0.3915459833198298,-0.7245336658137758
3.7583740428844353e+22,4096,logarithmic,1.4624681077898353e-24,0.054965021748636336,1.329557168986742,4.996973152450686e+22,0.003272689771185152,1.2299992286435677e+20,0.3815354127044257,-0.706110328865539
3.981071705534985e+22,4096,logarithmic,1.3684426268000154e-24,0.05447868222201512,1.3296689871398644,5.293507582429876e+22,0.0031892985230724657,1.269682611070831e+20,0.3717799047448178,-0.6881513486236668
4.2169650342858225e+22,4096,logarithmic,1.2804639086678766e-24,0.05399671530517391,1.3297779608001974,5.607627164058335e+22,0.003108017891682806,1.3106402775161133e+20,0.36227300450020206,-0.670645227054889
4.466835921509617e+22,4096,logarithmic,1.1981429426231823e-24,0.05351907935212466,1.329884161721218,5.940374345023041e+22,0.003028795173507137,1.3529131079916632e+20,0.3530084181932791,-0.6535807405103178
4.7315125896148125e+22,4096,logarithmic,1.1211157570706964e-24,0.05304573318995542,1.3299876598768692,6.29285335673975e+22,0.0029515789452253124,1.3965432938575574e+20,0.34398000929973804,-0.6369469337004996
5.011872336272714e+22,4096,logarithmic,1.0490418068037696e-24,0.05257663611113358,1.3300885235041537,6.6662338757442885e+22,0.002876319034408582,1.4415743798847018e+20,0.3351817947150115,-0.620733113764782
5.308844442309901e+22,4096,logarithmic,9.816024641949887e-25,0.052111747865992694,1.3301868191448132,7.061754902050827e+22,0.002802966490800878,1.4880513076669127e+20,0.3266079410267242,-0.6049288444632483
5.623413251903491e+22,4096,logarithmic,9.184996076521899e-25,0.051651028655394816,1.3302826116860536,7.480728867332139e+22,0.0027314735581733802,1.5360204604256168e+20,0.3182527608542429,-0.5895239404552055
5.9566214352900855e+22,4096,logarithmic,8.594543010617272e-25,0.05119443912356543,1.330375964400355,7.924545986541875e+22,0.002661793646744365,1.585529709251645e+20,0.3101107092906119,-0.57450846169953
6.309573444801943e+22,4096,logarithmic,8.042055583471791e-25,0.05074194035109481,1.3304669389844253,8.394678867403057e+22,0.002593881306158131,1.6366284608303523e+20,0.3021763804114119,-0.5598727079434429
