Model,task,raw_accuracy,chance_baseline,normalized_score,file
Qwen/Qwen2.5-Math-7B,leaderboard_musr_object_placements,0.23828125,0.2,4.785156249999998,real_attachments/C_efficiency_evolution/detailed_results/Qwen_Qwen2.5-Math-7B/results_2024-09-27T23-55-14.959617.json
Qwen/Qwen2.5-Math-7B,leaderboard_musr_team_allocation,0.38,0.3333333333333333,7.000000000000002,real_attachments/C_efficiency_evolution/detailed_results/Qwen_Qwen2.5-Math-7B/results_2024-09-27T23-55-14.959617.json
RESMPDEV/Qwen2-Wukong-0.5B,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/RESMPDEV_Qwen2-Wukong-0.5B/results_2024-08-12T22-32-49.035473.json
RESMPDEV/Qwen2-Wukong-0.5B,leaderboard_musr_object_placements,0.2734375,0.2,9.179687499999998,real_attachments/C_efficiency_evolution/detailed_results/RESMPDEV_Qwen2-Wukong-0.5B/results_2024-08-12T22-32-49.035473.json
RESMPDEV/Qwen2-Wukong-0.5B,leaderboard_musr_team_allocation,0.28,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/RESMPDEV_Qwen2-Wukong-0.5B/results_2024-08-12T22-32-49.035473.json
RLHFlow/ArmoRM-Llama3-8B-v0.1,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/RLHFlow_ArmoRM-Llama3-8B-v0.1/results_2024-10-08T16-02-16.474038.json
RLHFlow/ArmoRM-Llama3-8B-v0.1,leaderboard_musr_object_placements,0.31640625,0.2,14.550781249999996,real_attachments/C_efficiency_evolution/detailed_results/RLHFlow_ArmoRM-Llama3-8B-v0.1/results_2024-10-08T16-02-16.474038.json
RLHFlow/ArmoRM-Llama3-8B-v0.1,leaderboard_musr_team_allocation,0.364,0.3333333333333333,4.6000000000000005,real_attachments/C_efficiency_evolution/detailed_results/RLHFlow_ArmoRM-Llama3-8B-v0.1/results_2024-10-08T16-02-16.474038.json
Replete-AI/Llama3-8B-Instruct-Replete-Adapted,leaderboard_musr_murder_mysteries,0.516,0.5,3.200000000000003,real_attachments/C_efficiency_evolution/detailed_results/Replete-AI_Llama3-8B-Instruct-Replete-Adapted/results_2024-08-13T01-22-15.449243.json
Replete-AI/Llama3-8B-Instruct-Replete-Adapted,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/Replete-AI_Llama3-8B-Instruct-Replete-Adapted/results_2024-08-13T01-22-15.449243.json
Replete-AI/Llama3-8B-Instruct-Replete-Adapted,leaderboard_musr_team_allocation,0.332,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Replete-AI_Llama3-8B-Instruct-Replete-Adapted/results_2024-08-13T01-22-15.449243.json
Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,leaderboard_musr_murder_mysteries,0.512,0.5,2.400000000000002,real_attachments/C_efficiency_evolution/detailed_results/Rombo-Org_Rombo-LLM-V2.5-Qwen-7b/results_2025-01-14T09-46-40.725016.json
Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,leaderboard_musr_object_placements,0.24609375,0.2,5.761718749999998,real_attachments/C_efficiency_evolution/detailed_results/Rombo-Org_Rombo-LLM-V2.5-Qwen-7b/results_2025-01-14T09-46-40.725016.json
Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,leaderboard_musr_team_allocation,0.436,0.3333333333333333,15.4,real_attachments/C_efficiency_evolution/detailed_results/Rombo-Org_Rombo-LLM-V2.5-Qwen-7b/results_2025-01-14T09-46-40.725016.json
SaisExperiments/Gemma-2-2B-Stheno-Filtered,leaderboard_musr_murder_mysteries,0.532,0.5,6.400000000000006,real_attachments/C_efficiency_evolution/detailed_results/SaisExperiments_Gemma-2-2B-Stheno-Filtered/results_2024-10-08T11-23-44.995228.json
SaisExperiments/Gemma-2-2B-Stheno-Filtered,leaderboard_musr_object_placements,0.296875,0.2,12.109374999999998,real_attachments/C_efficiency_evolution/detailed_results/SaisExperiments_Gemma-2-2B-Stheno-Filtered/results_2024-10-08T11-23-44.995228.json
SaisExperiments/Gemma-2-2B-Stheno-Filtered,leaderboard_musr_team_allocation,0.372,0.3333333333333333,5.800000000000002,real_attachments/C_efficiency_evolution/detailed_results/SaisExperiments_Gemma-2-2B-Stheno-Filtered/results_2024-10-08T11-23-44.995228.json
SaisExperiments/RightSheep-Llama3.2-3B,leaderboard_musr_murder_mysteries,0.52,0.5,4.0000000000000036,real_attachments/C_efficiency_evolution/detailed_results/SaisExperiments_RightSheep-Llama3.2-3B/results_2025-01-25T13-41-22.073426.json
SaisExperiments/RightSheep-Llama3.2-3B,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/SaisExperiments_RightSheep-Llama3.2-3B/results_2025-01-25T13-41-22.073426.json
SaisExperiments/RightSheep-Llama3.2-3B,leaderboard_musr_team_allocation,0.368,0.3333333333333333,5.200000000000001,real_attachments/C_efficiency_evolution/detailed_results/SaisExperiments_RightSheep-Llama3.2-3B/results_2025-01-25T13-41-22.073426.json
Sakalti/Llama3.2-3B-Uranus-1,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Llama3.2-3B-Uranus-1/results_2025-01-09T11-57-15.735520.json
Sakalti/Llama3.2-3B-Uranus-1,leaderboard_musr_object_placements,0.30859375,0.2,13.574218749999996,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Llama3.2-3B-Uranus-1/results_2025-01-09T11-57-15.735520.json
Sakalti/Llama3.2-3B-Uranus-1,leaderboard_musr_team_allocation,0.256,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Llama3.2-3B-Uranus-1/results_2025-01-09T11-57-15.735520.json
Sakalti/Phi3.5-Comets-3.8B,leaderboard_musr_murder_mysteries,0.524,0.5,4.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Phi3.5-Comets-3.8B/results_2024-12-21T09-18-24.309772.json
Sakalti/Phi3.5-Comets-3.8B,leaderboard_musr_object_placements,0.2890625,0.2,11.132812499999998,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Phi3.5-Comets-3.8B/results_2024-12-21T09-18-24.309772.json
Sakalti/Phi3.5-Comets-3.8B,leaderboard_musr_team_allocation,0.316,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Phi3.5-Comets-3.8B/results_2024-12-21T09-18-24.309772.json
Sakalti/Qwen2.5-1B-Instruct,leaderboard_musr_murder_mysteries,0.476,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Qwen2.5-1B-Instruct/results_2025-01-18T07-20-14.657826.json
Sakalti/Qwen2.5-1B-Instruct,leaderboard_musr_object_placements,0.22265625,0.2,2.8320312499999987,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Qwen2.5-1B-Instruct/results_2025-01-18T07-20-14.657826.json
Sakalti/Qwen2.5-1B-Instruct,leaderboard_musr_team_allocation,0.312,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Sakalti_Qwen2.5-1B-Instruct/results_2025-01-18T07-20-14.657826.json
SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,leaderboard_musr_murder_mysteries,0.552,0.5,10.40000000000001,real_attachments/C_efficiency_evolution/detailed_results/SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B/results_2025-02-05T00-54-44.743677.json
SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,leaderboard_musr_object_placements,0.328125,0.2,16.015624999999996,real_attachments/C_efficiency_evolution/detailed_results/SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B/results_2025-02-05T00-54-44.743677.json
SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,leaderboard_musr_team_allocation,0.396,0.3333333333333333,9.400000000000004,real_attachments/C_efficiency_evolution/detailed_results/SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B/results_2025-02-05T00-54-44.743677.json
SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,leaderboard_musr_murder_mysteries,0.532,0.5,6.400000000000006,real_attachments/C_efficiency_evolution/detailed_results/SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B/results_2025-02-04T08-18-57.668288.json
SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,leaderboard_musr_object_placements,0.33984375,0.2,17.480468749999996,real_attachments/C_efficiency_evolution/detailed_results/SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B/results_2025-02-04T08-18-57.668288.json
SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,leaderboard_musr_team_allocation,0.332,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B/results_2025-02-04T08-18-57.668288.json
Sicarius-Prototyping/Brainy_LLAMA,leaderboard_musr_murder_mysteries,0.528,0.5,5.600000000000005,real_attachments/C_efficiency_evolution/detailed_results/Sicarius-Prototyping_Brainy_LLAMA/results_2024-12-05T09-38-14.561375.json
Sicarius-Prototyping/Brainy_LLAMA,leaderboard_musr_object_placements,0.375,0.2,21.874999999999996,real_attachments/C_efficiency_evolution/detailed_results/Sicarius-Prototyping_Brainy_LLAMA/results_2024-12-05T09-38-14.561375.json
Sicarius-Prototyping/Brainy_LLAMA,leaderboard_musr_team_allocation,0.34,0.3333333333333333,1.0000000000000062,real_attachments/C_efficiency_evolution/detailed_results/Sicarius-Prototyping_Brainy_LLAMA/results_2024-12-05T09-38-14.561375.json
SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA/results_2024-10-18T16-55-14.789774.json
SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,leaderboard_musr_object_placements,0.33984375,0.2,17.480468749999996,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA/results_2024-10-18T16-55-14.789774.json
SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,leaderboard_musr_team_allocation,0.36,0.3333333333333333,4.0,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA/results_2024-10-18T16-55-14.789774.json
SicariusSicariiStuff/Phi-Line_14B,leaderboard_musr_murder_mysteries,0.532,0.5,6.400000000000006,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Phi-Line_14B/results_2025-02-19T15-13-18.540442.json
SicariusSicariiStuff/Phi-Line_14B,leaderboard_musr_object_placements,0.3515625,0.2,18.945312499999996,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Phi-Line_14B/results_2025-02-19T15-13-18.540442.json
SicariusSicariiStuff/Phi-Line_14B,leaderboard_musr_team_allocation,0.46,0.3333333333333333,19.000000000000004,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Phi-Line_14B/results_2025-02-19T15-13-18.540442.json
SicariusSicariiStuff/Qwen2.5-14B_Uncensored,leaderboard_musr_murder_mysteries,0.54,0.5,8.000000000000007,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Qwen2.5-14B_Uncensored/results_2024-09-23T16-39-42.907470.json
SicariusSicariiStuff/Qwen2.5-14B_Uncensored,leaderboard_musr_object_placements,0.375,0.2,21.874999999999996,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Qwen2.5-14B_Uncensored/results_2024-09-23T16-39-42.907470.json
SicariusSicariiStuff/Qwen2.5-14B_Uncensored,leaderboard_musr_team_allocation,0.44,0.3333333333333333,16.0,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Qwen2.5-14B_Uncensored/results_2024-09-23T16-39-42.907470.json
SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct/results_2024-09-23T18-19-07.561604.json
SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,leaderboard_musr_object_placements,0.29296875,0.2,11.621093749999998,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct/results_2024-09-23T18-19-07.561604.json
SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,leaderboard_musr_team_allocation,0.308,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct/results_2024-09-23T18-19-07.561604.json
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,leaderboard_musr_murder_mysteries,0.516,0.5,3.200000000000003,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5/results_2024-12-27T23-22-01.016739.json
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,leaderboard_musr_object_placements,0.2734375,0.2,9.179687499999998,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5/results_2024-12-27T23-22-01.016739.json
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,leaderboard_musr_team_allocation,0.252,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5/results_2024-12-27T23-22-01.016739.json
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,leaderboard_musr_murder_mysteries,0.516,0.5,3.200000000000003,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3/results_2024-12-27T14-47-03.733196.json
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,leaderboard_musr_object_placements,0.2734375,0.2,9.179687499999998,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3/results_2024-12-27T14-47-03.733196.json
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,leaderboard_musr_team_allocation,0.252,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3/results_2024-12-27T14-47-03.733196.json
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,leaderboard_musr_murder_mysteries,0.524,0.5,4.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1/results_2024-12-27T19-38-23.716546.json
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,leaderboard_musr_object_placements,0.3046875,0.2,13.085937499999996,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1/results_2024-12-27T19-38-23.716546.json
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,leaderboard_musr_team_allocation,0.228,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1/results_2024-12-27T19-38-23.716546.json
SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,leaderboard_musr_murder_mysteries,0.532,0.5,6.400000000000006,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct/results_2025-01-09T05-49-19.366368.json
SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,leaderboard_musr_object_placements,0.37109375,0.2,21.386718749999996,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct/results_2025-01-09T05-49-19.366368.json
SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,leaderboard_musr_team_allocation,0.304,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct/results_2025-01-09T05-49-19.366368.json
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000/results_2025-02-01T12-03-40.542422.json
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,leaderboard_musr_object_placements,0.3828125,0.2,22.851562499999996,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000/results_2025-02-01T12-03-40.542422.json
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,leaderboard_musr_team_allocation,0.412,0.3333333333333333,11.799999999999997,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000/results_2025-02-01T12-03-40.542422.json
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,leaderboard_musr_murder_mysteries,0.52,0.5,4.0000000000000036,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000/results_2025-02-05T00-10-46.826517.json
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,leaderboard_musr_object_placements,0.359375,0.2,19.921874999999996,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000/results_2025-02-05T00-10-46.826517.json
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,leaderboard_musr_team_allocation,0.392,0.3333333333333333,8.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000/results_2025-02-05T00-10-46.826517.json
Sorawiz/Gemma-9B-Base,leaderboard_musr_murder_mysteries,0.556,0.5,11.20000000000001,real_attachments/C_efficiency_evolution/detailed_results/Sorawiz_Gemma-9B-Base/results_2025-02-25T02-06-43.469016.json
Sorawiz/Gemma-9B-Base,leaderboard_musr_object_placements,0.26953125,0.2,8.691406249999998,real_attachments/C_efficiency_evolution/detailed_results/Sorawiz_Gemma-9B-Base/results_2025-02-25T02-06-43.469016.json
Sorawiz/Gemma-9B-Base,leaderboard_musr_team_allocation,0.388,0.3333333333333333,8.200000000000003,real_attachments/C_efficiency_evolution/detailed_results/Sorawiz_Gemma-9B-Base/results_2025-02-25T02-06-43.469016.json
Sorawiz/Gemma-Creative-9B-Base,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/Sorawiz_Gemma-Creative-9B-Base/results_2025-02-25T02-11-01.948666.json
Sorawiz/Gemma-Creative-9B-Base,leaderboard_musr_object_placements,0.265625,0.2,8.203124999999998,real_attachments/C_efficiency_evolution/detailed_results/Sorawiz_Gemma-Creative-9B-Base/results_2025-02-25T02-11-01.948666.json
Sorawiz/Gemma-Creative-9B-Base,leaderboard_musr_team_allocation,0.432,0.3333333333333333,14.799999999999999,real_attachments/C_efficiency_evolution/detailed_results/Sorawiz_Gemma-Creative-9B-Base/results_2025-02-25T02-11-01.948666.json
Sourjayon/DeepSeek-R1-ForumNXT,leaderboard_musr_murder_mysteries,0.5,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/Sourjayon_DeepSeek-R1-ForumNXT/results_2025-02-04T23-50-28.463200.json
Sourjayon/DeepSeek-R1-ForumNXT,leaderboard_musr_object_placements,0.26171875,0.2,7.714843749999998,real_attachments/C_efficiency_evolution/detailed_results/Sourjayon_DeepSeek-R1-ForumNXT/results_2025-02-04T23-50-28.463200.json
Sourjayon/DeepSeek-R1-ForumNXT,leaderboard_musr_team_allocation,0.256,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Sourjayon_DeepSeek-R1-ForumNXT/results_2025-02-04T23-50-28.463200.json
Supichi/BBAI_135_Gemma,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/Supichi_BBAI_135_Gemma/results_2025-02-27T11-18-58.504826.json
Supichi/BBAI_135_Gemma,leaderboard_musr_object_placements,0.2734375,0.2,9.179687499999998,real_attachments/C_efficiency_evolution/detailed_results/Supichi_BBAI_135_Gemma/results_2025-02-27T11-18-58.504826.json
Supichi/BBAI_135_Gemma,leaderboard_musr_team_allocation,0.364,0.3333333333333333,4.6000000000000005,real_attachments/C_efficiency_evolution/detailed_results/Supichi_BBAI_135_Gemma/results_2025-02-27T11-18-58.504826.json
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,leaderboard_musr_murder_mysteries,0.576,0.5,15.199999999999992,real_attachments/C_efficiency_evolution/detailed_results/Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo/results_2024-08-27T22-39-22.007233.json
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,leaderboard_musr_object_placements,0.2890625,0.2,11.132812499999998,real_attachments/C_efficiency_evolution/detailed_results/Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo/results_2024-08-27T22-39-22.007233.json
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,leaderboard_musr_team_allocation,0.324,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo/results_2024-08-27T22-39-22.007233.json
T145/Meta-Llama-3.1-8B-Instruct-TIES,leaderboard_musr_murder_mysteries,0.56,0.5,12.00000000000001,real_attachments/C_efficiency_evolution/detailed_results/T145_Meta-Llama-3.1-8B-Instruct-TIES/results_2024-12-23T12-02-34.528121.json
