replicate,power,set,n,weight_L1,rho,top10_overlap,bottom10_overlap,mean_abs_rank_shift
134,1,A2,16104,0.005361238723384745,0.999958412058904,0.9931719428926132,0.9919304779639975,0.0019235068922347513
134,1,A3,193752,0.005361238723384745,0.9999758464530188,0.9963356729975227,0.9959744013212222,0.0014890310591793017
134,2,A1,10247,0.005226399997078447,0.999984699200269,0.9960975609756098,0.9990243902439024,0.0012067693559020942
134,2,A2,16104,0.005226399997078447,0.9999741597233093,0.9962756052141527,0.9956548727498448,0.0015131865181338686
134,2,A3,193752,0.005226399997078447,0.9999792314200991,0.9961808422791082,0.9954066886870355,0.0014114053102748348
135,1,A1,10247,0.005481805941537913,0.9999862485726723,0.9970731707317073,0.9951219512195122,0.0011309415131429833
135,1,A2,16104,0.005481805941537913,0.9999828680288492,0.9950341402855369,0.9956548727498448,0.0011965274029785036
135,1,A3,193752,0.005481805941537913,0.9999686468883573,0.9962324525185797,0.9941164327002477,0.0017396200501145354
135,2,A1,10247,0.005559100532975231,0.9999893781554766,0.9980487804878049,0.9960975609756098,0.0009782953609521982
135,2,A2,16104,0.005559100532975231,0.9999827539533582,0.9968963376784605,0.9975170701427685,0.0012205963028689081
135,2,A3,193752,0.005559100532975231,0.9999762568335788,0.9966453344343518,0.994942196531792,0.0014845416417708743
136,1,A1,10247,0.006119348043379474,0.9999876310183784,0.9960975609756098,0.9951219512195122,0.0010418757023563459
136,1,A2,16104,0.006119348043379474,0.9999506715561307,0.9925512104283054,0.9931719428926132,0.002093253946219913
136,1,A3,193752,0.006119348043379474,0.9999817810000299,0.9971098265895953,0.9954582989265071,0.0012866165974973528
136,2,A1,10247,0.004730822335995782,0.9999904837395319,0.9970731707317073,0.9980487804878049,0.0009206768670194398
136,2,A2,16104,0.004730822335995782,0.9999793195949335,0.9968963376784605,0.9962756052141527,0.0013538891146938838
136,2,A3,193752,0.004730822335995782,0.9999874467205702,0.9973162675474814,0.9963872832369942,0.0010664738758055122
137,1,A1,10247,0.00539818314435456,0.9999928239588088,0.9970731707317073,0.9960975609756098,0.0008004684983550967
137,1,A2,16104,0.00539818314435456,0.9999893462766303,0.9962756052141527,0.9956548727498448,0.0009732519176766812
137,1,A3,193752,0.00539818314435456,0.9999898477793434,0.997883980181668,0.9965937241948802,0.0009613735806968932
137,2,A1,10247,0.0048979002367123756,0.9999898958323372,0.9990243902439024,0.9980487804878049,0.0009497813492439868
137,2,A2,16104,0.0048979002367123756,0.9999915849600154,0.9968963376784605,0.9981378026070763,0.000838416722007399
137,2,A3,193752,0.0048979002367123756,0.9999867506024736,0.9968517753922378,0.9964388934764657,0.0010983368267272508
138,1,A1,10247,0.005052642643480688,0.9999943241911688,0.9990243902439024,0.9970731707317073,0.0007082408131906618
138,1,A2,16104,0.005052642643480688,0.9999842476693662,0.9962756052141527,0.9975170701427685,0.0011755818303728202
138,1,A3,193752,0.005052642643480688,0.9999906095321626,0.9979355904211396,0.9970582163501238,0.0008823550180916626
138,2,A1,10247,0.0055275897984295615,0.9999921402586429,0.9980487804878049,0.9960975609756098,0.0008361824408754014
138,2,A2,16104,0.0055275897984295615,0.9999882290511181,0.9981378026070763,0.9975170701427685,0.0010084182693268716
138,2,A3,193752,0.0055275897984295615,0.9999847484377106,0.997471098265896,0.9963356729975227,0.0011405576807688037
139,1,A1,10247,0.009101239879409907,0.9999688484134859,0.9980487804878049,0.9931707317073171,0.0017020979293637074
139,1,A2,16104,0.009101239879409907,0.9999341494817118,0.9919304779639975,0.9900682805710739,0.0024019543607386564
139,1,A3,193752,0.009101239879409907,0.9999085207812968,0.9941164327002477,0.9894715111478117,0.0029826619784400865
139,2,A1,10247,0.006149678432380092,0.9999846141587734,0.9960975609756098,0.9960975609756098,0.0011878933468153626
139,2,A2,16104,0.006149678432380092,0.9999774925050687,0.9975170701427685,0.9975170701427685,0.00139899613022063
139,2,A3,193752,0.006149678432380092,0.9999708458278481,0.9965937241948802,0.9942196531791907,0.001653769971523849
140,1,A1,10247,0.004624737165823647,0.999995860324981,0.9990243902439024,0.9951219512195122,0.000569289767491663
140,1,A2,16104,0.004624737165823647,0.9999845600451952,0.9962756052141527,0.9962756052141527,0.0011504795333067304
140,1,A3,193752,0.004624737165823647,0.9999918219221968,0.998090421139554,0.9970582163501238,0.0008410056648922888
140,2,A1,10247,0.005041475725833196,0.9999927308871654,0.9960975609756098,0.9960975609756098,0.000763421235314034
140,2,A2,16104,0.005041475725833196,0.9999946543527234,0.9987585350713842,0.9981378026070763,0.0006824045961557871
140,2,A3,193752,0.005041475725833196,0.9999884002749237,0.9973678777869529,0.9966969446738233,0.001039946057194313
141,1,A1,10247,0.0048463281770670386,0.9999922585806401,0.9990243902439024,0.9960975609756098,0.0008401252601296431
141,1,A2,16104,0.0048463281770670386,0.9999799226359875,0.9968963376784605,0.9962756052141527,0.0013084967581559405
141,1,A3,193752,0.0048463281770670386,0.9999863582418587,0.997471098265896,0.9965937241948802,0.0011069462406589324
141,2,A1,10247,0.004540680347225243,0.9999923667757283,0.9941463414634146,0.9960975609756098,0.0008226778087437236
141,2,A2,16104,0.004540680347225243,0.9999920673428634,0.9981378026070763,0.9975170701427685,0.0008156280007077691
141,2,A3,193752,0.004540680347225243,0.9999881190621281,0.9974194880264244,0.9969033856317093,0.0010423276871092126
142,1,A1,10247,0.003983800899833918,0.9999938815515782,0.9980487804878049,0.9970731707317073,0.0007594784160597924
142,1,A2,16104,0.003983800899833918,0.9999825462889572,0.9956548727498448,0.9962756052141527,0.0012195320580163365
142,1,A3,193752,0.003983800899833918,0.9999915866840318,0.9977807597027251,0.9973162675474814,0.0008648184477767313
142,2,A1,10247,0.0034215808097973616,0.9999955585921779,0.9980487804878049,0.9980487804878049,0.0006351558012171102
142,2,A2,16104,0.0034215808097973616,0.9999880303284061,0.9968963376784605,0.9975170701427685,0.0010318008084065594
142,2,A3,193752,0.0034215808097973616,0.9999952159825707,0.9982968620974402,0.9977807597027251,0.0006548177518717476
143,1,A1,10247,0.006553841207053549,0.9999864550478471,0.9970731707317073,0.9951219512195122,0.0011070369809493925
143,1,A2,16104,0.006553841207053549,0.9999793443770882,0.9950341402855369,0.9956548727498448,0.0013579070246083024
143,1,A3,193752,0.006553841207053549,0.9999786554067975,0.9971098265895953,0.9954066886870355,0.0013867389275314002
143,2,A1,10247,0.00529074012084034,0.9999905136072202,0.9980487804878049,0.9970731707317073,0.0009196102106028334
143,2,A2,16104,0.00529074012084034,0.9999905427849247,0.9981378026070763,0.9968963376784605,0.0009197003506023565
143,2,A3,193752,0.00529074012084034,0.9999879450995378,0.9971098265895953,0.9970582163501238,0.0010465551960850599
144,1,A1,10247,0.005610947490078816,0.9999850823944602,0.9970731707317073,0.9951219512195122,0.0011857790814181605
144,1,A2,16104,0.005610947490078816,0.9999785350996604,0.9950341402855369,0.9950341402855369,0.0013815671927799654
144,1,A3,193752,0.005610947490078816,0.9999789242297624,0.9965937241948802,0.9954066886870355,0.0014126165035836804
144,2,A1,10247,0.005673187756808043,0.9999845978308064,0.9931707317073171,0.9970731707317073,0.0011991694289337734
144,2,A2,16104,0.005673187756808043,0.9999759131936529,0.9950341402855369,0.9968963376784605,0.0014357125776343486
144,2,A3,193752,0.005673187756808043,0.9999781704984015,0.9965937241948802,0.995355078447564,0.0014118809116942094
145,1,A1,10247,0.005647766341129873,0.999990780698858,0.9980487804878049,0.9960975609756098,0.0009191530721385736
145,1,A2,16104,0.005647766341129873,0.9999819136730953,0.9962756052141527,0.9975170701427685,0.0012547523931010773
145,1,A3,193752,0.005647766341129873,0.9999877366513678,0.9973678777869529,0.9962324525185797,0.0010540170824070278
145,2,A1,10247,0.004125839050331408,0.9999916352627242,0.9970731707317073,0.9980487804878049,0.0008625059974423674
145,2,A2,16104,0.004125839050331408,0.9999870102345745,0.9975170701427685,0.9975170701427685,0.0010642525644907702
145,2,A3,193752,0.004125839050331408,0.9999857129076757,0.997677539223782,0.9964905037159373,0.001119321573928569
146,1,A1,10247,0.006115803785813723,0.9999918835615855,0.9990243902439024,0.9960975609756098,0.0008581060397238659
146,1,A2,16104,0.006115803785813723,0.9999838070555833,0.9962756052141527,0.9950341402855369,0.0011876509839545192
146,1,A3,193752,0.006115803785813723,0.9999826886504374,0.9973678777869529,0.9960260115606936,0.0012830215899274449
146,2,A1,10247,0.005755711828876818,0.9999893228255277,0.9980487804878049,0.9990243902439024,0.0009831715045709704
146,2,A2,16104,0.005755711828876818,0.9999863252788016,0.9968963376784605,0.9975170701427685,0.001098470350076712
146,2,A3,193752,0.005755711828876818,0.9999828303849501,0.9968001651527663,0.9959227910817506,0.0012672658477792008
147,1,A1,10247,0.007388993103116415,0.9999778612282997,0.9941463414634146,0.9941463414634146,0.0014312624367257272
147,1,A2,16104,0.007388993103116415,0.9999653907826608,0.994413407821229,0.9937926753569212,0.0017651966144551228
147,1,A3,193752,0.007388993103116415,0.9999678917731065,0.9958195706028076,0.9944777043765483,0.0017561521941317777
147,2,A1,10247,0.007150837558493193,0.9999774787255938,0.9970731707317073,0.9980487804878049,0.001438195703433669
147,2,A2,16104,0.007150837558493193,0.9999693584674237,0.9956548727498448,0.9937926753569212,0.001652725984528286
147,2,A3,193752,0.007150837558493193,0.9999691636203883,0.99556151940545,0.9945809248554913,0.0017125248875451285
148,1,A1,10247,0.006583038284651267,0.999984216755682,0.9970731707317073,0.9951219512195122,0.0011856457493660845
148,1,A2,16104,0.006583038284651267,0.9999654860725603,0.9931719428926132,0.994413407821229,0.0017490324317667896
148,1,A3,193752,0.006583038284651267,0.9999575673241153,0.9966453344343518,0.9931874483897605,0.0019315125163307898
148,2,A1,10247,0.006129693221962346,0.9999866174241273,0.9960975609756098,0.9951219512195122,0.001087265742370152
148,2,A2,16104,0.006129693221962346,0.9999828715026609,0.9975170701427685,0.9975170701427685,0.0012125450592016275
148,2,A3,193752,0.006129693221962346,0.999960123103477,0.9964905037159373,0.9933422791081751,0.001853199390982638
149,1,A1,10247,0.007236522583482657,0.9999827745299867,0.9970731707317073,0.9921951219512195,0.0012313595957920748
149,1,A2,16104,0.007236522583482657,0.9999566045074336,0.9931719428926132,0.9925512104283054,0.0019402648927031424
149,1,A3,193752,0.007236522583482657,0.9999710318774322,0.9957163501238646,0.9950970272502064,0.0016377437966653167
149,2,A1,10247,0.006098079394819343,0.9999847977368742,0.9960975609756098,0.9960975609756098,0.0011591126710029996
149,2,A2,16104,0.006098079394819343,0.9999799411802225,0.9962756052141527,0.9981378026070763,0.0013008388223689586
149,2,A3,193752,0.006098079394819343,0.9999750773163978,0.9961808422791082,0.9952002477291495,0.0015125438940418914
150,1,A1,10247,0.004141025738514978,0.9999912032965383,0.9990243902439024,0.9960975609756098,0.0009022770438329789
150,1,A2,16104,0.004141025738514978,0.9999948155473516,0.9981378026070763,0.9975170701427685,0.0006554283027188648
150,1,A3,193752,0.004141025738514978,0.9999814494325079,0.9966969446738233,0.9956131296449215,0.0013689265968326128
150,2,A1,10247,0.004096454009597489,0.9999929904616928,0.9970731707317073,0.9970731707317073,0.0007888876572605126
150,2,A2,16104,0.004096454009597489,0.9999966327099878,0.9981378026070763,0.9987585350713842,0.0005228141397853841
150,2,A3,193752,0.004096454009597489,0.9999898635060809,0.9974194880264244,0.9965421139554087,0.0009877717770101937
151,1,A1,10247,0.005042640819117001,0.9999914375984057,0.9980487804878049,0.9970731707317073,0.0008737820795607784
151,1,A2,16104,0.005042640819117001,0.999985127035038,0.9956548727498448,0.9968963376784605,0.0011437932993416612
151,1,A3,193752,0.005042640819117001,0.9999908361488857,0.997677539223782,0.9974194880264244,0.0009152637913347106
151,2,A1,10247,0.0057152958741048705,0.9999860033297282,0.9960975609756098,0.9960975609756098,0.0011235130130987597
151,2,A2,16104,0.0057152958741048705,0.9999720087529491,0.9981378026070763,0.994413407821229,0.0015682727571332785
151,2,A3,193752,0.0057152958741048705,0.9999843308225306,0.9964905037159373,0.9959744013212222,0.0012025821900584859
152,1,A1,10247,0.004774583622695255,0.9999914586440847,0.9980487804878049,0.9941463414634146,0.0008872867116924563
152,1,A2,16104,0.004774583622695255,0.9999884515848119,0.9975170701427685,0.9968963376784605,0.0009988246418152844
152,1,A3,193752,0.004774583622695255,0.9999828724301887,0.9971098265895953,0.9961808422791082,0.0012729969327892805
152,2,A1,10247,0.0040858339683067825,0.9999935169828688,0.9970731707317073,0.9990243902439024,0.0007665640622558208
152,2,A2,16104,0.0040858339683067825,0.9999922916091529,0.9987585350713842,0.9962756052141527,0.0008094507534113213
152,2,A3,193752,0.0040858339683067825,0.9999912837396934,0.997677539223782,0.99726465730801,0.0009068614107978637
153,1,A1,10247,0.005876140997350208,0.9999884796600103,0.9970731707317073,0.9951219512195122,0.0010373614600217794
153,1,A2,16104,0.005876140997350208,0.9999846816113619,0.9962756052141527,0.9962756052141527,0.0011603585018295141
153,1,A3,193752,0.005876140997350208,0.9999846639329264,0.9969549958711809,0.9967485549132948,0.0011767515508103357
153,2,A1,10247,0.005314071027192353,0.9999900374529157,0.9970731707317073,0.9980487804878049,0.0009474575620506656
153,2,A2,16104,0.005314071027192353,0.9999888579661783,0.9987585350713842,0.9950341402855369,0.000982305710842761
153,2,A3,193752,0.005314071027192353,0.9999827083697144,0.9970066061106524,0.9966453344343518,0.0012551236002281444
154,1,A1,10247,0.005236706018811918,0.9999909473467306,0.9980487804878049,0.9960975609756098,0.0009102960143935379
154,1,A2,16104,0.005236706018811918,0.9999845614186295,0.9968963376784605,0.9956548727498448,0.0011630268258801643
154,1,A3,193752,0.005236706018811918,0.9999889006175546,0.9975743187448389,0.9966453344343518,0.0010068065956857905
154,2,A1,10247,0.004528043080820006,0.9999933995977222,0.9980487804878049,0.9990243902439024,0.0007765449187254953
154,2,A2,16104,0.004528043080820006,0.999989930244763,0.9987585350713842,0.9962756052141527,0.0009426047506903094
154,2,A3,193752,0.004528043080820006,0.9999909959586082,0.9973162675474814,0.997471098265896,0.0009068204942648651
155,1,A1,10247,0.005853484460738547,0.9999903022470388,0.9970731707317073,0.9921951219512195,0.0008991723117632137
155,1,A2,16104,0.005853484460738547,0.9999427474441686,0.9913097454996896,0.994413407821229,0.0022767050806617394
155,1,A3,193752,0.005853484460738547,0.9999737373203604,0.9963872832369942,0.9943228736581338,0.0015094787768850115
155,2,A1,10247,0.006108699601421155,0.9999901903045482,0.9951219512195122,0.9980487804878049,0.0009454766287055393
155,2,A2,16104,0.006108699601421155,0.9999703533279934,0.994413407821229,0.9950341402855369,0.0016289270018106353
155,2,A3,193752,0.006108699601421155,0.9999766782859492,0.9971098265895953,0.9948389760528489,0.0014309272914214475
156,1,A1,10247,0.005942241326491567,0.9999890641209332,0.9970731707317073,0.9941463414634146,0.001001933229041637
156,1,A2,16104,0.005942241326491567,0.9999616825534109,0.994413407821229,0.9937926753569212,0.0018818008330847011
156,1,A3,193752,0.005942241326491567,0.9999741778944692,0.9965421139554087,0.9953034682080925,0.0015372230632018883
156,2,A1,10247,0.005035209244942315,0.999991521056178,0.9970731707317073,0.9990243902439024,0.0008645059782235045
156,2,A2,16104,0.005035209244942315,0.9999849457474697,0.9968963376784605,0.9962756052141527,0.0011743710590550395
156,2,A3,193752,0.005035209244942315,0.9999827730171492,0.9973162675474814,0.9962840627580511,0.0012549407544713064
157,1,A1,10247,0.006354899699803091,0.9999823574307274,0.9980487804878049,0.9960975609756098,0.0012702163652541663
157,1,A2,16104,0.006354899699803091,0.9999696518766436,0.9931719428926132,0.9937926753569212,0.0016115520478045217
157,1,A3,193752,0.006354899699803091,0.9999624765503533,0.9964905037159373,0.9933422791081751,0.0018573281781672788
157,2,A1,10247,0.0049252294084130115,0.9999889344340466,0.9960975609756098,0.9970731707317073,0.0010035522611025575
157,2,A2,16104,0.0049252294084130115,0.9999765715542229,0.9975170701427685,0.9968963376784605,0.001419933990907092
157,2,A3,193752,0.0049252294084130115,0.9999802309865198,0.99726465730801,0.9954066886870355,0.001304906713961678
158,1,A1,10247,0.007314295904459627,0.999972835426473,0.9960975609756098,0.9931707317073171,0.0015493184451208465
158,1,A2,16104,0.007314295904459627,0.9999712867690453,0.994413407821229,0.9931719428926132,0.001588686207312676
158,1,A3,193752,0.007314295904459627,0.9999494343917578,0.9955099091659785,0.9923616845582164,0.0021361799446109825
158,2,A1,10247,0.00774622140818906,0.999965180141601,0.9951219512195122,0.9921951219512195,0.001717964443560728
158,2,A2,16104,0.00774622140818906,0.9999745036823786,0.9975170701427685,0.9962756052141527,0.001462503785009954
158,2,A3,193752,0.00774622140818906,0.9999282257979789,0.9947357555739058,0.9914327002477291,0.002551187654709354
159,1,A1,10247,0.00579822784189267,0.9999932765580134,0.9980487804878049,0.9960975609756098,0.000753154667304197
159,1,A2,16104,0.00579822784189267,0.9999645254357871,0.9925512104283054,0.994413407821229,0.0017734252322644983
159,1,A3,193752,0.00579822784189267,0.9999852691086597,0.9974194880264244,0.9962840627580511,0.0011538887453997222
159,2,A1,10247,0.003912317642620903,0.9999947225311109,0.9960975609756098,0.9970731707317073,0.0006803363194347971
159,2,A2,16104,0.003912317642620903,0.999988970978551,0.9987585350713842,0.9975170701427685,0.0010020405121306637
159,2,A3,193752,0.003912317642620903,0.9999897170170634,0.9975227085053675,0.9971614368290669,0.0009766088624143235
160,1,A1,10247,0.005824411611348116,0.999983825531343,0.9960975609756098,0.9960975609756098,0.001236807162491172
160,1,A2,16104,0.005824411611348116,0.9999710493861719,0.9950341402855369,0.994413407821229,0.0016002617980641972
160,1,A3,193752,0.005824411611348116,0.9999802545805112,0.9966453344343518,0.995767960363336,0.0013614683333286704
160,2,A1,10247,0.005528327398042123,0.9999827171032774,0.9951219512195122,0.9990243902439024,0.0012753972678491118
160,2,A2,16104,0.005528327398042123,0.9999753717473877,0.9962756052141527,0.9950341402855369,0.0014680949264455653
160,2,A3,193752,0.005528327398042123,0.9999750258526416,0.9960776218001651,0.9948905862923204,0.0015390366565610162
161,1,A1,10247,0.005577300485293698,0.9999784056165547,0.9951219512195122,0.9912195121951219,0.001431929096986106
161,1,A2,16104,0.005577300485293698,0.9999711474229396,0.9956548727498448,0.994413407821229,0.0016111510280050016
161,1,A3,193752,0.005577300485293698,0.9999688893270435,0.9962324525185797,0.9953034682080925,0.0017304322639403612
161,2,A1,10247,0.005215511067873133,0.999981322902327,0.9951219512195122,0.9990243902439024,0.0013297967450960398
161,2,A2,16104,0.005215511067873133,0.9999752540256873,0.9956548727498448,0.9950341402855369,0.0014902358465305864
161,2,A3,193752,0.005215511067873133,0.9999733820621117,0.9958711808422791,0.9955099091659785,0.0015958378081316056
162,1,A1,10247,0.005870301869982261,0.9999923507823507,0.9990243902439024,0.9941463414634146,0.0008183349933332545
162,1,A2,16104,0.005870301869982261,0.9999793563271153,0.9968963376784605,0.9956548727498448,0.001357482869051118
162,1,A3,193752,0.005870301869982261,0.9999815199600269,0.9972130470685384,0.9958711808422791,0.0012935752850508663
162,2,A1,10247,0.0058656125227769425,0.9999919279950698,0.9960975609756098,0.9980487804878049,0.000844487122976123
162,2,A2,16104,0.0058656125227769425,0.9999873629629347,0.9975170701427685,0.9968963376784605,0.0010644145147944224
162,2,A3,193752,0.0058656125227769425,0.9999829561847511,0.9969033856317093,0.9960776218001651,0.0012730138215144896
163,1,A1,10247,0.00527759291305379,0.9999909972897886,0.9980487804878049,0.9980487804878049,0.0008774010924028358
163,1,A2,16104,0.00527759291305379,0.999977165113409,0.9962756052141527,0.9968963376784605,0.0014353655412693794
163,1,A3,193752,0.00527759291305379,0.9999891870656868,0.9974194880264244,0.9970066061106524,0.0009777965606827365
163,2,A1,10247,0.005432838242576628,0.9999934984243051,0.9990243902439024,0.9980487804878049,0.0007516689672953524
163,2,A2,16104,0.005432838242576628,0.9999847760019207,0.9987585350713842,0.9962756052141527,0.0011691038182267324
163,2,A3,193752,0.005432838242576628,0.9999905814081226,0.9976259289843105,0.9973162675474814,0.0009123997405782698
164,1,A1,10247,0.0041204008127555085,0.9999950366548781,0.9980487804878049,0.9960975609756098,0.0006543746641520369
164,1,A2,16104,0.0041204008127555085,0.9999927675443306,0.9975170701427685,0.9968963376784605,0.0007794359638011149
164,1,A3,193752,0.0041204008127555085,0.9999909523991634,0.9981936416184971,0.9971098265895953,0.000895671005406385
164,2,A1,10247,0.0027728061120733984,0.9999972682998655,0.9960975609756098,0.9990243902439024,0.00048770959905728144
164,2,A2,16104,0.0027728061120733984,0.9999964589044755,0.9987585350713842,0.9981378026070763,0.0005513945124203852
164,2,A3,193752,0.0027728061120733984,0.9999955193601068,0.9981420313790256,0.9981936416184971,0.0006350697175356638
165,1,A1,10247,0.0060124190856024745,0.9999873107381644,0.9980487804878049,0.9960975609756098,0.001047894692135768
165,1,A2,16104,0.0060124190856024745,0.9999795172890067,0.9956548727498448,0.9956548727498448,0.0013566114221790848
165,1,A3,193752,0.0060124190856024745,0.999965756638936,0.9959744013212222,0.9937551610239471,0.001777802900529039
165,2,A1,10247,0.004046840154733694,0.9999941380255759,0.9970731707317073,0.9960975609756098,0.0007080693862665643
165,2,A2,16104,0.004046840154733694,0.9999928416005923,0.9987585350713842,0.9987585350713842,0.0007788807056171645
165,2,A3,193752,0.004046840154733694,0.9999870746421141,0.9972130470685384,0.9963872832369942,0.0010927039307410211
166,1,A1,10247,0.003940236661456056,0.9999934419009868,0.9980487804878049,0.9970731707317073,0.0007739354199920117
166,1,A2,16104,0.003940236661456056,0.9999866019683276,0.9975170701427685,0.9968963376784605,0.0010826377799149048
166,1,A3,193752,0.003940236661456056,0.9999915729264498,0.9981420313790256,0.9971098265895953,0.0008533126441100538
166,2,A1,10247,0.0031215388090693186,0.9999955285237359,0.9990243902439024,0.9990243902439024,0.0006350796114730669
166,2,A2,16104,0.0031215388090693186,0.9999927579848837,0.9981378026070763,0.9968963376784605,0.0007888907767667143
166,2,A3,193752,0.0031215388090693186,0.9999926875813997,0.9977291494632535,0.9971098265895953,0.0008059805266012693
167,1,A1,10247,0.006663447086794252,0.9999836060071782,0.9970731707317073,0.9902439024390244,0.0011930552019742973
167,1,A2,16104,0.006663447086794252,0.999954641918803,0.9937926753569212,0.9950341402855369,0.0020320598671970495
167,1,A3,193752,0.006663447086794252,0.9999503923732,0.9959744013212222,0.9926713459950454,0.0020685226991652775
167,2,A1,10247,0.007446469541352658,0.9999835561421907,0.9970731707317073,0.9990243902439024,0.0011954551789116617
167,2,A2,16104,0.007446469541352658,0.9999692529198672,0.9950341402855369,0.994413407821229,0.0016442582972230426
167,2,A3,193752,0.007446469541352658,0.9999524196184153,0.9956647398843931,0.9934971098265896,0.0019938012249526866
168,1,A1,10247,0.005534600591349789,0.99998852127179,0.9970731707317073,0.9951219512195122,0.0010217044676208778
168,1,A2,16104,0.005534600591349789,0.99997733662316,0.994413407821229,0.9968963376784605,0.0013950938990945343
168,1,A3,193752,0.005534600591349789,0.9999849715027487,0.9969549958711809,0.9968517753922378,0.001161502843355515
168,2,A1,10247,0.00554018418085335,0.9999901507560702,0.9951219512195122,1.0,0.0009336100760707929
168,2,A2,16104,0.00554018418085335,0.9999815322003086,0.9975170701427685,0.9956548727498448,0.0012648781430389504
168,2,A3,193752,0.00554018418085335,0.999986038831627,0.99726465730801,0.9968517753922378,0.001102271952977711
169,1,A1,10247,0.005288643268791238,0.9999912506297983,0.9980487804878049,0.9960975609756098,0.0008838962680825286
169,1,A2,16104,0.005288643268791238,0.9999777154582634,0.9937926753569212,0.9962756052141527,0.0013603131434054207
169,1,A3,193752,0.005288643268791238,0.9999735799150236,0.9966453344343518,0.9955099091659785,0.0014983593361054522
169,2,A1,10247,0.004099087266160224,0.999995348224612,0.9970731707317073,0.9970731707317073,0.0006358415089135
169,2,A2,16104,0.004099087266160224,0.9999942298408763,0.9981378026070763,0.9987585350713842,0.0006928542467009643
169,2,A3,193752,0.004099087266160224,0.9999907501090975,0.997677539223782,0.9973678777869529,0.0008899249496335806
170,1,A1,10247,0.005689569052767816,0.9999880490433355,0.9960975609756098,0.9960975609756098,0.0010477042177756597
170,1,A2,16104,0.005689569052767816,0.9999456697070188,0.9919304779639975,0.994413407821229,0.002218456954781501
170,1,A3,193752,0.005689569052767816,0.9999796132789985,0.995767960363336,0.99556151940545,0.0013623631693810753
170,2,A1,10247,0.005632338697327176,0.9999863034453487,0.9960975609756098,0.9960975609756098,0.0011342557670088675
170,2,A2,16104,0.005632338697327176,0.9999470979866452,0.9919304779639975,0.994413407821229,0.002173758670973496
170,2,A3,193752,0.005632338697327176,0.9999791465943842,0.9966969446738233,0.995355078447564,0.001375993809096697
171,1,A1,10247,0.007015666976114832,0.999981537284967,0.9960975609756098,0.9921951219512195,0.0012986160923463125
171,1,A2,16104,0.007015666976114832,0.9999465389270921,0.9950341402855369,0.9950341402855369,0.002193092452461879
171,1,A3,193752,0.007015666976114832,0.9999628785955147,0.995355078447564,0.9936003303055326,0.001838556866226333
171,2,A1,10247,0.00637113756001861,0.9999842438462778,0.9951219512195122,0.9970731707317073,0.0011898742801604886
171,2,A2,16104,0.00637113756001861,0.9999662077748813,0.9950341402855369,0.994413407821229,0.0017297989052282863
171,2,A3,193752,0.00637113756001861,0.9999632473490928,0.995767960363336,0.9939099917423617,0.0018178508629060688
172,1,A1,10247,0.005633367389983601,0.9999890232340976,0.9980487804878049,0.9931707317073171,0.0009836857853432626
172,1,A2,16104,0.005633367389983601,0.9999706585952949,0.9925512104283054,0.994413407821229,0.0015915550412630864
172,1,A3,193752,0.005633367389983601,0.9999783902784881,0.9969033856317093,0.9954582989265071,0.001363224227983062
172,2,A1,10247,0.0040566601921239905,0.9999925521048474,0.9970731707317073,0.9960975609756098,0.0008099350740524789
172,2,A2,16104,0.0040566601921239905,0.9999793334987999,0.9975170701427685,0.9975170701427685,0.0013511205356933533
172,2,A3,193752,0.0040566601921239905,0.9999836505726685,0.9972130470685384,0.9958711808422791,0.001184678436481279
173,1,A1,10247,0.006073564544853485,0.9999856417500181,0.9970731707317073,0.9951219512195122,0.0011435699632181629
173,1,A2,16104,0.006073564544853485,0.9999774712656846,0.9962756052141527,0.9950341402855369,0.0013740326477005276
173,1,A3,193752,0.006073564544853485,0.9999690925503069,0.9958195706028076,0.9945293146160198,0.0017220315349823203
173,2,A1,10247,0.005308600431759458,0.9999869529839277,0.9980487804878049,0.9970731707317073,0.0010836086346560727
173,2,A2,16104,0.005308600431759458,0.9999858524611472,0.9968963376784605,0.9981378026070763,0.0010562013208234898
173,2,A3,193752,0.005308600431759458,0.9999727824660144,0.9959227910817506,0.994942196531792,0.0016159666112975618
174,1,A1,10247,0.004855929569593027,0.9999884062733819,0.9960975609756098,0.9960975609756098,0.0010554374767960562
174,1,A2,16104,0.004855929569593027,0.9999827915073016,0.9962756052141527,0.9956548727498448,0.0012475031890328363
174,1,A3,193752,0.004855929569593027,0.9999877013952604,0.9975227085053675,0.9970582163501238,0.0010509075324525944
174,2,A1,10247,0.004228333597344577,0.9999917087720354,0.9970731707317073,0.9990243902439024,0.0008736297000726918
174,2,A2,16104,0.004228333597344577,0.9999862340402458,0.9975170701427685,0.9956548727498448,0.0010920848809612828
174,2,A3,193752,0.004228333597344577,0.9999898294943627,0.9969033856317093,0.9966453344343518,0.0009779772753701476
175,1,A1,10247,0.005251308805631006,0.9999908271175735,0.9970731707317073,0.9970731707317073,0.0009157435810926351
175,1,A2,16104,0.005251308805631006,0.9999705241855068,0.9950341402855369,0.9950341402855369,0.00161250061386877
175,1,A3,193752,0.005251308805631006,0.9999872281431896,0.9966969446738233,0.9970582163501238,0.0010725833854690944
175,2,A1,10247,0.0044221853122760404,0.9999936649160357,0.9970731707317073,0.9970731707317073,0.0007509261172909301
175,2,A2,16104,0.0044221853122760404,0.9999802317276422,0.9956548727498448,0.9975170701427685,0.0013202882826456644
